nm	kind_code
VALUE PRIVATSTIFTUNG	0
VALUE VALVES CO., LTD.	0
Value-Added Communications, Inc.	0
Valuecorp Pacific, Inc.	0
VALUELINK, LLC	0
Valuenex Consulting Inc.	0
Valution Inc.	0
Valutrend Corporation	0
VALVE CORPORATION	0
Valve Innovations, LLC	0
Valve Medical Ltd.	0
Valve Solutions, Inc.	0
Valve Systems International LLC	0
ValveWorks, LLC	0
ValveXchange Inc.	0
Valvexport, Inc.	0
VALVOMAX, INC.	0
Valydate, Inc.	0
Vam Drilling France	0
VAM USA, LLC	0
VAMCO INTERNATIONAL, INC	0
Vamco International, Inc.	0
VAMIX N.V.	0
VamTech, LLC	0
VAN AKEN GROUP B.V.	0
VAN ANDEL RESEARCH INSTITUTE	3
Van Azul Media, LLC	0
VAN CLEEF &amp; ARPELS SA	0
VAN DE VELDE NV	0
Van Der Graaf, Inc.	0
VAN HOOL NV	0
VAN LOON CHEMICAL INNOVATIONS B.V.	0
Van Megchelen &amp; Tilanus B.V.	0
Van Mil Smart Innovations B.V.	0
Van Oossanen &amp; Associates	0
Van Oossanen &amp; Associates B.V.	0
VAN PARYS, REMI EMIEL	0
Van Riet Equipment B.V.	0
Van Steen-Dekker Beheer, BV	0
Van Stokkum Holding Vlijmen B.V.	0
Van Weezenbeek Specialties B.V.	0
Van Z Solutions	0
Vanair Design	0
Vanair Manufacturing Inc.	0
Vanair Manufacturing, Inc.	0
Vanan Medical Systems, Inc.	0
Vance Vernon Kinchen	0
Vancebuild Limited	0
VANCHIP (TIANJIN) TECHNOLOGY CO., LTD	0
Vanco International, LLC	0
VANCOUVER AIRPORT AUTHORITY	0
Vancouver Biotech Ltd.	0
Vancouver Tool Corporation	0
Vanda Pharmaceutical, Inc.	0
Vanda Pharmaceuticals Inc.	0
Vanda Pharmaceuticals, Inc.	0
Vandebilt Chemicals, LLC	0
VANDENBEMPT PATENT COMM. V	0
Vandenberg Special Products B.V.	0
Vanderbeken Ent. Ltd	0
VANDERBILT CHEMICALS, LLC	0
Vanderbilt International GmbH	0
Vanderbilt University	1
VANDERBILT UNIVERSITY CENTER FOR TECHNOLOGY TRANSFER AND COMMERCIALIZATION	1
Vanderblit University	1
Vanderbuilt University	1
Vandergeest, Inc.	0
Vanderlande Industries B.V.	0
Vanderlande Industries, B.V.	0
Vandor Corporation	0
VanDyne SuperTurbo, Inc.	0
VANDYPALM, INC.	0
Vangaurd International Semiconductor Corporation	0
VANGO TECHNOLOGIES, INC.	0
VanGogh Imaging, Inc.	0
Vanguard Audio Labs, LLC	0
Vanguard Defense Industries, LLC	0
Vanguard Identificaiton Systems, Inc.	0
Vanguard Identification Systems	0
Vanguard Identification Systems, Inc.	0
Vanguard Instruments Company, Inc.	0
Vanguard International Semiconductor Corporation	0
Vanguard National Trailer Corp.	0
Vanguard National Trailer Corporation	0
VANGUARD OIL TOOLS &amp; SERVICES LLC	0
Vanguard Packaging, Inc.	0
Vanguard Products Group, Inc.	0
VANGUARD SEED, INC.	0
VANGUARD SOAP LLC	0
Vanguard Software Solutions, Inc.	0
Vanguard Space Technologies, Inc.	0
Vanguard Specialty Imaging, Inc.	0
Vanguard Video LLC	0
Vanity IP LLC	0
VANMAC BEHEER B.V.	0
VANMARK EQUIPMENT LLC	0
VANMARK EQUIPMENT, LLC	0
VANNER, INC.	0
VANNTEC LLC	0
Vanocur Refractories, L.L.C.	0
VANPLUS CORPORATION	0
Vanquish Fencing, Inc.	0
Vanquish Oncology, Inc.	0
VAN-ROB INC.	0
VANRX PHARMASYSTEMS INC.	0
Vans, Inc.	0
Vantage Mobility International, LLC	0
VANTAGE POINT PRODUCTS CORP.	0
VANTAGE ROBOTICS, LLC	0
Vantage Surgical Systems, Inc.	0
Vante Inc.	0
Vantem Modular, LLC	0
Vantex Biotechnology Co., Ltd.	0
Vantia Limited	0
Vantiv LLC	0
Vantiv, LLC	0
Vantix Holdings Limited	0
Vantrix Corporation	0
Vanu, Inc.	0
Vanworld Pharmaceutical (Rugao) Company Limited	0
VAON, LLC	0
Vapensystems Inc.	0
Vapex Environment Technologies, Inc.	0
Vape-X Inc.	0
Vapir, Inc.	0
Vapogenix, Inc.	0
VAPOR 4 LIFE, LLC	0
Vapor Cartridge Technology LLC	0
VAPOR COMMUNICATIONS, INC.	0
VAPOR CORP.	0
Vapor Dynamics LLC	0
Vapor Dynamics, LLC	0
Vapor Europe S.r.l.	0
Vapor IO Inc.	0
Vapor Pin Enterprises, Inc.	0
Vapor Point, LLC	0
Vapor Shield, Inc.	0
Vapor Slide LLC	0
Vapor Systems Technologies, Inc.	0
Vapor Technologies Inc.	0
Vapor Technologies, Inc.	0
Vapore, LLC	0
Vaporfection International, Inc.	0
VaporGenics Inc.	0
VaporGenie LLC	0
VaporLok Technology, LLC	0
VAPORPATH, INC.	0
VAPORPRINT, LLC	0
VaporStream Incorporated	0
VAPORSTREAM, INC.	0
Vaportronix LLC	0
Vaportronix, LLC	0
Vaposun Inc.	0
Vapotherm, Inc.	0
VAPROSHIELD, LLC	0
VAPRWEAR GEAR, LLC	0
VA-Q-TEC AG	0
VAR2 PHARMACEUTICALS APS	0
VARA CORPORATION	0
Varaani Works Oy	0
Varco I/P	0
Varco I/P, Inc.	0
Varcode Ltd.	0
Vard Design AS	0
VARDEN PROCESS PTY LTD	0
Vardex Laser Solutions, Inc.	0
VARDEX LASER SOLUTIONS, LLC	0
Vardr Pty Ltd	0
Vardr Pty. Ltd.	0
Vare Invent AB	0
Varec, Inc.	0
VAREL EUROPE S.A.S	0
VAREL EUROPE S.A.S.	0
VAREL INTERNATIONAL IND., L.P	0
VAREL INTERNATIONAL IND., L.P.	0
Varel International, Ind., L.P.	0
VARENTEC, INC.	0
Varetika International LLLP	0
VAREX IMAGING CORPORATION	0
VARGUS Ltd.	0
Varia Holdings LLC	0
Variable Gravity Patents, LLC	0
Variable Guage Catheter Inc.	0
Variable Z0, Ltd.	0
Variable, Inc.	0
Variamed LLC	0
Varian Medical System Particle	0
Varian Medical Systems Inc.	0
Varian Medical Systems International AG	0
Varian Medical Systems International AG.	0
Varian Medical Systems International SG	0
Varian Medical Systems International, AG	0
Varian Medical SYstems Particle Theraby GMBH	0
Varian Medical Systems Particle Therapy GMBH	0
VARIAN MEDICAL SYSTEMS UK LIMITED	0
Varian Medical Systems, Inc.	0
Varian Semicoductor Equipment Associates, Inc.	0
Varian Semiconductor Associates, Inc.	0
Varian Semiconductor Equiment Associates, Inc	0
Varian Semiconductor Equipment Associates	0
Varian Semiconductor Equipment Associates Inc.	0
Varian Semiconductor Equipment Associates, Inc	0
Varian Semiconductor Equipment Associates, Inc.	0
Varian Semiconductor Equipment Associats, Inc.	0
Varian Semiconductor Equiptment Associates, Inc.	0
Varian Semuconductor Equipment Associates, Inc.	0
Variation Biotechnologies Inc.	0
Variation Biotechnologies, Inc.	0
Varibox IP (Pty) Ltd	0
Varidesk, LLC	0
Variety Children's Hospital	2
Vari-Form, Inc.	0
Variomed AG	0
VARIO-OPTICS AG	0
Variopool B.V.	0
VARIOPTIC S.A.	0
Varis Holdings LLC	0
VARITHOTICS CO., LTD.	0
Varjo Technologies Oy	0
Varmebaronen AB	0
vArmour Networks, Inc.	0
Varonis Systems Inc.	0
VARONIS SYSTEMS, INC	0
VARONIS SYSTEMS, INC.	0
VARONIS SYSTEMS, LTD.	0
VARRAM SYSTEM CO., LTD.	0
VARROC LIGHTING SYSTEMS S.R.O.	0
VARROC LIGHTING SYSTEMS, S.R.O.	0
VARSGEN, LLC	0
Varta Micro Innovation GmbH	0
Varta Microbattery GmbH	0
Vartian Corp	0
Vartian Corp.	0
Vartiv S.R.L.	0
Varun Aggarwal	0
VASA APPLIED TECHNOLOGIES LTD	0
VASA APPLIED TECHNOLOGIES LTD.	0
VASAMED, INC.	0
Vasco Data Security, Inc	0
Vasco Data Security, Inc.	0
VascoDe Technologies Ltd.	0
VascoMed GmbH	0
VASCOR, INC	0
VASCOR, INC.	0
VASCULAR ACCESS TECHNOLOGIES, INC.	0
VASCULAR ACCESS TECHONLOGIES, INC.	0
Vascular Biogenics Ltd.	0
Vascular Biosciences	0
Vascular Dynamics, Inc.	0
Vascular Flow Technologies Limited	0
Vascular Graft Solutions Ltd.	0
Vascular Imaging Corporation	0
Vascular Insights LLC	0
Vascular Insights, LLC	0
Vascular Pathways, Inc.	0
Vascular Simulations, LLC	0
Vascular Solutions, Inc.	0
Vascular Technologies, Inc.	0
VASCULAR THERAPIES, INC.	0
Vascular Therapies, LLC	0
Vascular Vision Pharmaceutical Company	0
Vascularvations	0
VASCULEAD INC.	0
VascuLogic, LLC	0
Vasculox, Inc.	0
VASCU-SNAP B.V.	0
VASCUTEK LIMITED	0
Vasema Diagnostics AG	0
VASF SE	0
Vasgen Limited	0
Vasgene Theapeutics, Inc	0
VASGENE THERAPEUTICS, INC	0
VASLMET TECHNOLOGIES, INC.	0
VASOINNOVATIONS, INC.	0
VASONA NETWORKS INC.	0
VASONA NETWORKS LTD.	0
Vasona Networks, Inc.	0
VASONOVA, INC.	0
VASOPHARM GMBH	0
VASOPTIC MEDICAL, INC.	0
VasoStitch, Inc.	0
VASPER SYSTEMS LLC	0
Vass Technologies S.r.l.	0
Vassallo Underwater LLC	0
VASSONA NETWORKS	0
VASSONA NETWORKS INC.	0
VASSTEK INTERNATIONAL CORP.	0
VAST BIOSCIENCE PTY LIMITED	0
VAST Enterprises, LLC	0
VAST HOLDINGS, LLC	0
VAST MIND DESIGN CREATIVE LTD.	0
Vast Power Portfolio, LLC	0
VAST.COM, INC.	0
Vastec, Inc.	0
VASTECH HOLDINGS LTD.	0
Vastint Hospitality B.V.	2
Vastmax Corporation Limited	0
VastView Technology Inc.	0
Vasu Networks Corporation	0
Vasudevan Software Inc.	0
Vasuyantra Corp.	0
VAT Holding AG	0
VATARI CORPORATION	0
VATECH Co., Ltd.	0
VATECH EWOO Holdings Co., Ltd.	0
Vatech. Co., Ltd.	0
Vatex Explorations, LLC	0
VATICS INC.	0
Vatorex AG	0
Vatrix Medical, Inc.	0
Vattaca, LLC	0
Vattenfall AB	0
VAUCHER MANUFACTURE FLEURIER S.A.	0
Vaughan Company, Inc.	0
Vaughan Industries Inc.	0
Vaughan Industries, Inc.	0
Vaughn Realty Ventures LLC	0
Vault Access Solutions &amp; Fabrications	0
Vaultara LLC	0
VAULTCAST, INC.	0
Vaultive Ltd	0
Vaultive Ltd.	0
Vauth-Sagel Holding GmbH &amp; Co. KG	0
Vauto, Inc.	0
Vavit S.R.L.	0
VAWD Applied Science and Technology Corporation	0
Vaxart, Inc.	0
VAXCEL INTERNATIONAL CO., LTD.	0
Vaxconsulting	0
VAXFORM LLC	0
Vaxiion Therapeutics, Inc.	0
Vaxiion Therapeutics, LLC	0
VAXIL BIOTHERAPEUTICS LTD.	0
VAXIMM AG	0
Vax-Immune, LLC	0
Vaxin UK Limited	0
VAXINE PTY LTD	0
VaxInnate Corporation	0
Vaxliant, LLC	0
Vaxon Biotech	0
VAXum, LLC	0
VAXXAS PTY LIMITED	0
VAXXIT SRL	0
VayaVision, Ltd.	0
Vayavya Labs Private Limited	0
Vayavya Labs Private. Limited	0
VAYAVYA LABS PVT. LTD	0
VAYO (SHANGHAI) TECHNOLOGY CO., LTD.	0
VAYU SENSE AG	0
VAYYAR IMAGING LTD	0
VAYYAR IMAGING LTD.	0
Vayyoo Inc.	0
VAZTEC ENGINE VENTURE, LLC	0
VAZTEC, LLC	0
VB Assets, LLC	0
VB Autobatterie GmbH &amp; Co. KGAA	0
VB JAPAN TECHNOLOGY CO., LTD.	0
VB2M	0
VBACT LTD.	0
VBI Technologies, L.L.C.	0
VBI Technologies, LLC	0
V-Bins.com GP Inc.	0
V-BIOTEK HOLDING APS	0
VBM Medizintechnik GmbH	0
Vbox, Incorporated	0
vBrick Systems, Inc.	0
VBT Innovations Inc	0
VBW Trustees No. 2 Limited	0
VCA IP Holding Company LLC	0
VCA Technology	0
VCA TECHNOLOGY LTD	0
VCA Technology Ltd.	0
VCA, Inc.	0
VCC STRUCTURES, INC.	0
VCE Company LLC	0
VCE Company, Inc.	0
VCE Company, LLC	0
VCE Holding Company LLC	0
VCE IP Holding Company LLC	0
VCE IP Holding LLC	0
VCharge, Inc.	0
VCLICK3D, INC.	0
V-COLOR TECHNOLOGY INC.	0
Vcom International Multimedia Corporation	0
VCOMM GROUP, INC.	0
Vconverter Corporation	0
VCST Industrial Products	0
VCST Industrial Products BVBA	0
VCUMULUS LIMITED	0
VCVC III LLC	0
VCVC III LLC.	0
VCVCIII LLC	0
VDF Futureceuticals	0
VDF Futureceuticals, Inc.	0
VDG INNOVATIONS B.V.	0
VDJ IMPORT	0
VDL GOLD PTY LTD	0
VDL Weweler B.V.	0
VDM Biochemicals, Inc.	0
VDM Metals GmbH	0
VDM Metals International GmbH	0
VDOPIA INC.	0
VDOPIA, INC.	0
VDP	0
VDS Getriebe GmbH	0
VDW DESIGN, LLC	0
VE Innovations LLC	0
VE VIENNA ENGINEERING FORSCHUNGS-UND ENTWICKLUNGS GMBH	0
VEBCO INSTRUMENTS INC.	0
VEC Industries, L.L.C.	0
Vecarius, Inc.	0
Vecco Technology Inc.	0
Vecima Networks Inc.	0
VECNA TECHNOLOGIES, INC.	0
VECOPLAN AG	0
Vecoplan LLC	0
Vecor IP Holdings Limited	0
VECOR IP HOLDINGS LTD	0
Vecsys LLC	0
Vecsys, LLC	0
Vecta, Ltd.	0
Vectair Systems Limited	0
VECTALYS	0
VECTARE, INC.	0
VECTEC S.A.	0
Vect-Horus	0
VECTION LTD.	0
Vection Technologies Inc.	0
Vecto Gary Scandinavia AS	0
Vectolabs, LLC	0
Vector Corporation	0
Vector Corrosion Technologies Ltd.	0
Vector Fabrics B.V.	0
Vector Fabrics, B.V.	0
Vector Foiltec GMBH	0
Vector International Limited	0
Vector Launch Inc.	0
Vector Technologies LLC	0
Vector Technologies, LLC	0
VECTOR TOBACCO INC.	0
VECTOR TRITON (LUX) 1, S.AR.L.?DELAWARE BRANCH	0
VECTOR UNLIMITED, LLC	0
Vector Vitale IP LLC	0
VECTORBLOC CORPORATION	0
VECTORIOUS MEDICAL TECHNOLOGIES LTD.	0
Vectormax Corporation	0
VectorNav Technologies, LLC	0
VECTORsgi, Inc.	0
Vectra Networks, Inc.	0
Vectrix International Limited	0
VECTRON BIOSOLUTIONS AS	0
Vectron International GmbH	0
Vectronix AG	0
Vectronix Inc.	0
Vectronix, Inc.	0
Vectura Delivery Devices Limited	0
VECTURA GMBH	0
VECTURA LIMITED	0
Vecture Inc.	0
VECTUS BIOSYSTEMS LIMITED	0
VECTUS BIOSYSTEMS PTY LIMITED	0
Vectus Biosystems Pty Ltd	0
Vedalab	0
Vedanta Biosciences, Inc.	0
Vedere Endustri Urunleri VE DIS TIC. LTD. STI	0
VEDERI, LLC	0
Veeam Software AG	0
Veebot Systems, Inc.	0
Veeco ALD Inc.	0
Veeco Instruments Inc.	0
Veeco Instruments, Inc.	0
Veeco Intruments Inc.	0
VEECO PRECISION SURFACE PROCESSING LLC	0
Veeder-Root Company	0
Veedims, LLC	0
Veeled Incorporation	0
Veem Ltd.	0
Veen Holdings Pty. Ltd.	0
VEENA TECHNOLOGIES, INC	0
VEENOME, INC.	0
VEER GEAR, LLC	0
Veetle, Inc.	0
Veeva Systems Inc.	0
VEEVA SYSTEMS, INC.	0
Veewear Ltd.	0
VeEX Inc.	0
VEFXi Corporation	0
Vega Americas, Inc.	0
VEGA FORCE INTERNATIONAL CORP.	0
Vega Greishaber KG	0
VEGA GRIESHABER AG	0
VEGA GRIESHABER KG	0
VEGA GRIESHABER KH	0
VEGA INNOVATIONS LLC	0
VEGA INNOVATIONS PTY LTD	0
Vega LLC	0
Vega Wave Systems, Inc.	0
Vegas Amusement, Inc.	0
Vegas Amusement, Incorporated	0
VEGAS AMUSEMENT, LLC	0
Vegas Game Point, LLC	0
Vegas.com	0
Vegas.com, LLC	0
VEGENICS PTY LIMITED	0
Vegepod Pty Ltd.	0
VEGETABLE RESEARCH INSTITUTE OF SHANDONG, ACADEMY OF AGRICULTURAL SCIENCES	3
Vegherb, LLC	0
Vegware Limited	0
Vehbi Koc Foundation Koc University	1
Vehcon, Inc.	0
Vehicle Data Science Corporation	0
Vehicle Enhancement Labs	0
Vehicle Service Group, LLC	0
Vehicle Services Group, LLC	0
Veijlen N.V.	0
Veiled Therapeutics LLC	0
Veit Hoermann Gesellschaft Fur Unternehmenskommunikation mbH	0
VEJOPIROX, NAAMLOZE VENNOOTSCHAP	0
VEKA, INC.	0
VEKOMA RIDES ENGINEERING B.V.	0
Vektek, Inc.	0
VEKTOR LIFT, LLC	0
Vektor Pharma TF GmbH	0
Vektrex Electronic Systems, Inc.	0
VEL VEGA?DESIGN E TECNOLOGIA IND. UNIP. LDA.	0
VELA OPERATIONS SINGAPORE PTE. LTD.	0
Vela Technologies, Inc.	0
Velacor Therapeutics Pty Ltd	0
VELACOR THERAPEUTICS PTY LTD.	0
VELAN ABV S.R.L.	0
Velano Vascular, Inc.	0
VELASA SPORTS, INC.	0
Velawsity, LLC	0
Velbon Kabushiki Kaisha	0
Velcera, Inc.	0
Velcro BVBA	0
Velcro Industries B.V.	0
VELCRY DESIGN	0
Veleance	0
VELECTA PARAMOUNT	0
Velero Industries B.V.	0
Velex Corporation	0
Velicept Therapeutics, Inc.	0
Velico Medical Inc.	0
Velico Medical, Inc.	0
Velin-Pharma A/S	0
Vello Systems, Inc.	0
VELO ENTERPRISE CO., LTD.	0
VELO EUROPE S.R.L.	0
Velo Mobile Health, Inc.	0
VELO3D, INC.	0
Veloce BioPharma, LLC	0
Veloce Corporation	0
Veloce Labs, LLC	0
VELOCEE LTD.	0
VELOCHAIR GROUP LLC	0
Velocify, Inc.	0
Velocity Gravity Spin Innovations LLC	0
Velocity Magnetics, Inc.	0
Velocity Medical, LLC	0
Velocity Metrics, LLC	0
Velocity Signs, LLC	0
Velocity Systems LLC	0
Velocity Systems, LLC	0
Velocity Technology Solutions, Inc.	0
VELOCYS INC.	0
Velocys Technologies Limited	0
Velocys Technologies Ltd.	0
VELOCYS TECHNOLOGIES, LTD.	0
Velocys, Inc.	0
Velodyne Acoustics, Inc.	0
Velodyne Lidar, Inc.	0
VELOFEET LTD	0
VELOGICAL ENGINEERING GMBH	0
Velomedix, Inc.	0
VeloMetro Mobility Inc.	0
Velopass, LLC	0
Velos Industries, LLC	0
Velos Media, LCC	0
Velos Media, LLC	0
VELOS MEDIA, LLC.	0
VELOS ROTORS LLC	0
Velosal Medical, Inc.	0
VELOSTRATA LTD.	0
VELOX FLOW, LLC	0
VELOX ROBOTICS, LLC	0
VELOXIS PHARMACEUTICAL A/S	0
VELOXIS PHARMACEUTICALS A/S	0
Veloxity, Inc.	0
VELOX-PUREDIGITAL LTD.	0
Veloyne Lidar, Inc.	0
VELTEK ASSOCIATES, INC	0
Veltek Associates, Inc.	0
Veltek Associates. Inc.	0
Veltek Assoicates, Inc.	0
Velti PLC	0
Veltru AG	0
VELVAC INCORPORATED	0
Velvac, Incorporated	0
Velvet Ropes, Inc.	0
Velvetwire LLC	0
Velvetwire, LLC	0
Velvision Oy	0
Vema LLC	0
VEMAG Maschinenbau GmbH	0
Vembu Technologies Private Limited	0
VEMUS ENDUSTRIYEL ELEKTRONIK SANAYI VE TICARET LIMITED SIRKETI	0
Vemus Endustriyel Elektronik Sanayi ve Ticaret Limited ?irketi	0
Venable Corporation	0
Venafi, Inc.	0
Venantius Limited	0
VENATORX PHARMACEUTICALS	0
VENATORX PHARMACEUTICALS, INC.	0
Venaxis, Inc.	0
Vencore Labs, Inc.	0
Vencorex France	0
Vencorex Frence	0
VENDIGI, INC.	0
Vendio Services, Inc.	0
VENDRX, INC.	0
VendScreen, Inc.	0
Vendsy, Inc.	0
Vendwatch Telematics, LLC	0
Venetc International, Inc.	0
Venetec International, Inc.	0
Venetian Macau Limited	0
VENETO NANOTECH S.C.P.A.	0
Venex Co., Ltd	0
Venganza Inc	0
Vengen Technologies LLC	0
Vengo Inc.	0
VENIAM INC.	0
VENIAM, INC	0
Veniam, Inc.	0
VENIAM, UNIPESSOAL LDA	0
Venice Gravity Worx, Inc.	0
Venio Inc.	0
Veniti, Inc.	0
Venjakob Maschinenbrau GmbH &amp; KG	0
Venmar CES, Inc.	0
Venmill Industries	0
Venmill Industries Incorporated	0
VENMILL INDUSTRIES, INC.	0
VENNTIS TECHNOLOGIES LLC	0
Venous Health Systems, Inc.	0
Venous Therapy Inc.	0
Venous Therapy, Inc.	0
Venpath, Inc.	0
Venpower GmbH	0
Venstar, Inc.	0
Vensys Energy AG	0
Vent-A-Hood, Ltd.	0
Ventaleon GMBH	0
VENTANA 3D LLC	0
VENTANA 3D, LLC	0
Ventana Medical Sysems, Inc.	0
Ventana Medical Systems, Inc.	0
Ventana Medical Sytems, Inc.	0
Ventana Research Corporation	0
Ventec Electronics (Suzhou) Company	0
Ventec Life Systems, Inc.	0
Ventech GmbH	0
Ventech, LLC	0
Ventek Fitness Corporation	0
Ventek Machinery Group, LLC	0
Ventek, Inc.	0
Venter Pharma, S.L.	0
VENTEX CO., LTD.	0
Venti Group, LLC	0
VENTIFIC HOLDINGS PTY LTD	0
VENTINOVA TECHNOLOGIES B.V.	0
Vention Medical Advanced Components, Inc.	0
Ventions, LLC	0
VentiRx Pharmaceuticals, Inc.	0
Ventis Pharma	0
Ventive Limited	0
Ventor Technologies Ltd.	0
Ventora Technologies AG	0
Ventra Group Co.	0
VENTRA GROUP, CO.	0
Ventra Group, Inc.	0
Ventria Bioscience Inc.	0
Venture Corporation	0
Venture Corporation Limited	0
Venture Engineering Services Limited	0
Venture Gain LLC	0
Venture Hedge Technologies PBC	0
Venture Holdings B.V.	0
Venture Lending &amp; Leasing VI, Inc.	0
VENTURE LENDING &amp; LEASING VII, INC	0
Venture MD Innovations, LLC	0
VENTURE MEASUREMENT COMPANY, LLC	0
Venture Metals Machinery, LLC	0
Venture Products, Inc.	0
Venture Technologies SDN BHD	0
Venturedyne, Ltd	0
Venturedyne, Ltd.	0
VentureMD Innovations, LLC	0
Venturetec Mechatronics GMBH	0
Venturi Group, LLC	0
Venturi IP LLC	0
Venturi Wireless, Inc.	0
VENTUS NETWORKS LLC	0
VENTUS NETWORKS, LLC	0
VENTUS-PRODUCT DEVELOPMENT &amp; CONSULTING LTD.	0
VenueNext, Inc.	0
VENUS CONCEPT LTD	0
VENUS CONCEPT LTD.	0
Venus Fashion, Inc.	0
Venus Medtech (Hangzhou) Inc	0
Venus Medtech (Hangzhou) Inc.	0
VENUS MEDTECH (HANGZHOU), INC.	0
Venus Remedies Limited	0
Venus Systems Limited	0
Venus Technologies Ltd.	0
VenX, LLC	0
venyard GmbH	0
VENYGOOD CO., LTD.	0
VEO ROBOTICS, INC.	0
Veolia EAU?Compagnie Generale des Eaux	0
VEOLIA ENVIRONNEMENT VE	0
VEOLIA ENVIRONNEMENT-VE	0
VEOLIA ENVIRONNEMENT?VE	0
VEOLIA ES INDUSTRIAL SERVICES, INC.	0
VEOLIA PROPRETE	0
Veolia Water Solutions &amp; Technologies North America Inc.	0
Veolia Water Solutions &amp; Technologies North America, Inc.	0
Veolia Water Solutions &amp; Technologies Support	0
Veolia Water Solutions and Technologies Support	0
Veolia Water Solutios &amp; Technologies Support	0
Veolia Water Technologies, Inc.	0
VEONEER NISSIN BRAKE SYSTEMS JAPAN CO. LTD.	0
VEONEER SWEDEN AB	0
VEONEER US INC.	0
Veoneer US, Inc.	0
Veonik Degussa GmbH	0
VEOVOX SA	0
VEPAK AS	0
Vera	0
Vera Bradley Designs, Inc.	0
VERA GRIESHABER KG	0
Vera Roasting Company, Inc.	0
VERA TEC, INC.	0
Veracode, Inc.	0
Veracyte, Inc.	0
VERAFIN, INC.	0
Veralas, Inc.	0
VERALEX INC.	0
VeraLight, Inc.	0
Veran Medical Technologies, Inc.	0
Verance Corporation	0
Verasonics, Inc.	0
Verastem, Inc.	0
Verathon Inc.	0
Verathon, Inc.	0
Verato, Inc.	0
VeraWall, LLC	0
Verax Technologies, Inc.	0
Veraxx Engineering Corporation	0
Verayo, Inc.	0
Veraz Limited	0
Verb Surgical Inc.	0
Verbavoice GMBH	0
Verbero Sports, Inc.	0
Verbify Inc.	0
VERBIO VEREINIGTE BIOENERGIE AG	0
VERBU B.V.B.A.	0
VERCO MATERIALS, LLC	0
Vercrio, Inc.	0
VERDANT BIOPRODUCTS LIMITED	0
Verde Fastframe Incorporated	0
Verde Sabor Assets, L.L.C.	0
Verde Smart Motors, Inc.	0
Verdegro Holding B.V.	0
Verderg Connectors Limited	0
VERDERG CONNECTORS LTD	0
VERDERG LTD	0
VERDESIAN LIFE SCIENCES U.S., LLC	0
Verdesian Life Sciences, LLC	0
Verdesian Life Sciences, LLP	0
Verdex Technologies, Inc.	0
Verdezyne, Inc.	0
VERDI VISION LIMITED	0
Verdigris Technologies, Inc.	0
VERDUREWIN ENTERPRISE CO., LTD.	0
VEREIN DEUTSCHER ZEMENTWERKE E.V.	3
Verena Solutions LLC	0
Vereniging voor Christelijk Hoger Onderwijs, Wetenschappelijk Onderzoek en Patientenzor	1
VERENIGING VOOR CHRISTELIJK HOGER ONDERWIJS, WETENSCHAPPELIJK ONDERZOEK EN PATIENTENZORG	1
VERENIGING VOOR CHRISTELIJK HOGER ONDERWIJS, WETENSCHAPPELIJK ONDERZOEK EN PATIENTENZORG	1
Vereniging Voor Christelijk Hoger Onderwijs, Wetenschappelijk Onderzoek en Patientenzorg C/O Technology Transfer Officer VU &amp; Vumc	1
VERENIGING VOOR CHRISTELIJK WETENSCHAPPELIJK ONDER WIJS	1
Verenium Corporation	0
Vergason Technology, Inc.	0
Verge Wireless, Inc.	0
Vergent Products	0
Vergic Group AB	0
Verhaeghe Chalets &amp; Sauna NV	0
Vericel Corporation	0
Vericom Co. Ltd	0
Vericool, Inc.	0
Veridex LLC	0
VERIDICOM, SA DE CV	0
VERIDIUM IP LIMITED	0
VERIENT INC	0
VERIENT, INC.	0
VERIFACTS AUTOMOTIVE, LLC	0
Verifi LLC	0
Verifi, Inc.	0
Verificient Technologies, Inc.	0
Veri-Fire, LLC	0
VeriFlex, Inc.	0
VeriFone GmbH	0
VERIFONE INC.	0
Verifone Systems, Inc.	0
Verifone Systems, Incorporated	0
VeriFone, Inc.	0
VERIFOOD, LTD	0
VERIFOOD, LTD.	0
VeriFresh Ltd.	0
Verify Life Sciences LLC	0
Verifyle, Inc.	0
VerifyMe, Inc.	0
Verifyter AB	0
VeriHelp, Inc.	0
Verik Bio, Inc.	0
Verily Life Sciences LLC	0
Verily Life Sciences LLP	0
Verily Life Sciences, LLC	0
Verily Life Sciences, LLP	0
Verily Products Group LLC	0
Verimatrix, Inc.	0
Verimed Holdings, LLC	0
Verinata Health, Inc.	0
Verinetics	0
VERINT AMERICAS INC	0
Verint Americas Inc.	0
VERINT AMERICAS, INC.	0
Verint Systems Inc.	0
VERINT SYSTEMS INC..	0
VERINT SYSTEMS LTD.	0
Verint Systems UK Limited	0
Verint Systems, Inc.	0
Verint Systems, Ltd.	0
Verint Sytems, Ltd..	0
VERINT VIDEO SOLUTIONS INC.	0
Verion Patent and Licensing Inc.	0
VERIPAT, LLC	0
Veripure, LLC	0
Veri-Q, Inc.	0
Veris Industries, LLC	0
VERIS MEDICAL, INC.	0
Veris Technologies, Inc.	0
Verisante Technology, Inc.	0
Veriscape, Inc.	0
Verisign, Inc	0
VERISIGN, INC.	0
VERISILICON HOLDINGS CO., LTD.	0
VeriSilicon Holdings, Co. Ltd.	0
Verisiti, Inc.	0
VERISITI, LLC	0
Verisk Crime Analytics, Inc.	0
Verisma Systems, Inc.	0
VERISURE SARL	0
Veritape Ltd	0
